214049,0.0025311536596526957,3.321406110926377E-5,1.2216979309335476E-5,1.9807531957378956E-5,1.373840498535352E-4,3.8717421497791227E-4,1.3586617649189383E-5,2.697413606054613E-4,4.928203175810925E-4,1.0634204404012226E-4,7.42620740738047E-4,1.7738707807579595E-5,0.1538198244605112,3.795488196407727E-5,3.3865316676362386E-4,7.135652745399084E-5,6.19172799177879E-4,1.817407980572792E-5,3.053045892202148E-4,1.2649881270587534E-4,3.843447929722932E-4,1.1384224178853979E-5,0.6105369429420746,0.19631847311691566,3.9773300266210344E-4,0.03129814401598086,2.1265193519634196E-5,9.707968135783792E-5,7.97232452376632E-4,3.666097507757937E-5
214050,3.6711505761099025E-5,0.13489888444902606,6.497419629878127E-6,1.880711725228262E-5,1.2614075017171818E-4,2.4180809036415394E-4,7.781503172832604E-7,2.103209847557962E-5,0.0238866813217702,0.014455359898906743,2.46111467605531E-5,1.8369118661160863E-5,1.9888746820465776E-4,3.222260827892478E-5,3.6635342518870496E-5,6.157443534921034E-5,3.3589589081581153E-4,1.6330822889963487E-5,3.111077235115391E-5,2.3079632738128606E-5,2.0853929842405843E-4,0.0271736045038715,5.1067797458070225E-5,2.4675098089192727E-5,6.726293970275257E-4,0.03249803315994387,6.592035528276158E-4,0.521999082941397,0.24198977662260512,2.519695881126252E-4
214051,-4.006050842151946E-5,3.8149429065558463E-4,8.77991494983688E-6,1.1109590138528995E-5,2.688125662179447E-5,0.03053112191816966,-2.495205439428617E-6,0.008264531241040289,8.422165322838353E-5,0.08665897653451958,0.44418919942161283,1.862536567347967E-5,-7.481443556970455E-5,1.2365631819585895E-5,7.078974705924487E-4,4.616367851083239E-5,1.0555049294565744E-4,2.577858815638871E-5,1.2202634639393289E-4,2.7949743034824766E-5,0.12681398662351182,1.181860569354151E-5,0.13352346116728847,0.03857913662453984,0.0649781802691799,-7.532807983277919E-5,3.7934954302092874E-5,1.0051205413167599E-4,0.06487455294812927,5.044184442282979E-5
214052,0.04635524282435379,8.884363778535634E-5,5.956402936958657E-6,2.0673734590532253E-5,2.763063715709714E-4,1.593575989210785E-4,9.611152657002562E-6,3.424650761791006E-4,2.692804718776352E-4,0.11024427988601919,0.4620692858446364,1.0606888873289365E-5,4.219106933426986E-4,5.939681492294589E-4,1.1270977037544073E-4,3.828323420072232E-5,4.558270522175389E-5,1.4703888088929788E-5,4.052994674738362E-4,2.0107669277179244E-4,2.0605703648748496E-4,6.735822443639245E-4,2.336857694893593E-4,0.31301742180262027,0.061802766545928124,6.800974345229631E-5,4.545419499032749E-5,6.852512545528077E-4,0.0014435881944794382,1.387387225302982E-4
214053,-6.1859720785669135E-6,4.4350688272716246E-5,1.1842494734581015E-5,-3.075916056320428E-5,-1.3731319170190727E-5,8.034275717933454E-7,5.980376424322565E-7,0.7254180159917135,-5.2791123694375905E-5,0.05857950674485155,0.21606071676254548,-2.0212291708252967E-5,-2.65153107201381E-5,5.929170010648811E-6,-1.19494539778239E-5,-4.633602614695931E-5,-6.19729524791411E-5,1.9104638193192966E-6,7.942639305360486E-5,1.0404678664739667E-5,-1.1001332422842263E-5,7.835411987075479E-6,-3.3839793487106396E-5,-3.780704461023198E-5,1.8094280811308058E-5,-1.2438683848074181E-5,-4.943707947118245E-7,1.5020529896662917E-4,-1.0221223320853979E-5,-1.3383785622908627E-5
214054,9.00779074599542E-5,0.07515432706537649,4.1407256898105965E-6,2.0993751920026155E-5,1.36652929605016E-4,1.1732817047551558E-4,3.989364265742685E-6,1.7807507832616037E-4,1.4000098173848008E-4,2.822551214984605E-4,1.8141243730696488E-4,5.121629239128637E-6,7.165370593426468E-4,1.3536241441260101E-5,6.230190612634237E-5,2.4461133651591024E-5,1.1227813131179169E-4,1.0129981613750893E-5,5.9280844468088205E-5,3.786615589537295E-5,8.691315747391085E-5,5.844077615863842E-4,1.6040289162975813E-5,1.8113852717313133E-4,1.090297121572989E-4,0.05792009842478095,1.755961708175708E-4,0.707039470858475,0.1560537285194146,4.8280996220576527E-4
214055,1.1577728771773261E-4,0.0034774702138086417,1.0416819718254018E-4,3.3498885481305664E-4,1.5252381886107292E-4,0.21136402984277863,2.304399924714085E-5,2.7902120307431616E-4,6.932953465778933E-6,0.2347038346213773,0.0010564553855949154,0.0031348642667252033,0.007554765638553282,0.0019280687377135567,0.08374147772752832,0.0017036122265381576,0.08245345848213045,0.0019395009283010715,8.596250159767454E-5,0.001682288416385792,0.12573657340548502,1.9008697876321756E-4,0.234681211629802,4.357601653659242E-4,0.0013926592612257674,5.4686315420769186E-5,0.001062182911868467,6.0583064723687936E-5,1.3064879902340227E-4,4.1336216492697916E-4
214056,1.6445311840993882E-4,7.241740848613992E-6,5.727396522116745E-6,6.82396340851636E-6,2.079054224878922E-5,9.246186531270504E-5,3.452269582966531E-6,9.24992562501488E-6,1.220712908647021E-4,0.05873461119465304,0.10000084775908255,1.6453977641944195E-4,0.702064167368118,1.0687634764684948E-4,5.642868833940637E-4,2.706592011695323E-4,4.034054459059232E-5,3.6259347041221924E-4,2.5028361257941166E-5,4.080480160220315E-6,7.73166262671218E-4,0.07758448862223186,5.099122554156838E-5,5.634526755053295E-6,3.523240668389685E-4,2.5484290564879627E-4,0.05778560134721152,1.5236522342378808E-4,2.441930092230716E-4,2.608931072647574E-5
214057,1.0350949946135171E-4,1.0063010861625114E-4,5.055519719563669E-7,9.655445139436921E-6,1.2131163048521482E-4,2.2032209726474335E-5,3.25281661538134E-6,1.4494787490549246E-4,1.1203457893754119E-5,0.021313564590525542,6.593554152878901E-5,4.550837133078704E-7,5.29796226675894E-5,5.572016041435152E-7,3.634479973845052E-5,1.000212265256853E-4,2.320471188307402E-5,6.662096146841683E-5,7.528587733765574E-5,0.5340197159905783,9.459160636843394E-5,3.2627650610381035E-4,1.3094056154647183E-5,4.799748933973766E-5,4.513220509870829E-5,2.7573235019562037E-5,5.529366424061828E-6,3.379031321066105E-5,4.2556330011689414E-5,0.4430917246898824
214058,1.8391286088346762E-4,0.24907756580692167,1.053372737395412E-5,4.250052317331595E-5,2.2357492155794864E-4,9.093554007074378E-5,0.013445317600921417,0.0623845461757609,2.4920014590091297E-5,6.783684268488611E-4,4.2949379058891296E-5,6.6760529351293025E-6,7.159234048358356E-5,1.121767602769726E-5,5.5251026353523974E-5,0.0012234040875138607,1.395329460574764E-4,8.083618146263345E-6,1.0539876244291925E-4,3.3046808550430814E-5,7.784927276196107E-6,8.0538988172612E-5,6.05590991764687E-4,0.6710376830874352,1.992100832302134E-4,1.973191537467566E-5,8.47903989206034E-5,2.5748162572467364E-5,2.4428201523693343E-5,5.516494805762225E-5
